"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"petrale sole","Washington","Recreational",2018,1,29,14,0
"petrale sole","Washington","Recreational",2019,1,9,3,0
"petrale sole","Washington","Recreational",2020,1,2,2,0
"petrale sole","Washington","Recreational",2021,1,5,3,0
"petrale sole","Washington","Recreational",2022,1,12,0,12
"quillback rockfish","California","CCFRP",2014,1,1,0,0
"quillback rockfish","California","CCFRP",2015,1,1,0,0
"quillback rockfish","California","CCFRP",2017,1,47,0,0
"quillback rockfish","California","CCFRP",2018,1,76,0,0
"quillback rockfish","California","CCFRP",2019,1,39,0,0
"quillback rockfish","California","CCFRP",2020,1,41,0,0
"quillback rockfish","California","CCFRP",2021,1,51,0,0
"quillback rockfish","California","CCFRP",2022,1,76,0,0
"quillback rockfish","California","CDFW-Ad hoc",2017,1,0,0,0
"quillback rockfish","California","CDFW-Ad hoc",2018,1,0,0,0
"quillback rockfish","California","CDFW-Ad hoc",2019,1,0,0,6
"quillback rockfish","California","CDFW-Ad hoc",2020,1,0,0,0
"quillback rockfish","California","CDFW-Ad hoc",2021,1,0,0,36
"quillback rockfish","California","CDFW-Ad hoc",2022,1,0,0,83
"quillback rockfish","California","CDFW-Ad hoc",2023,1,0,0,22
"quillback rockfish","California","Commercial",2000,1,41,0,0
"quillback rockfish","California","Commercial",2001,1,322,0,0
"quillback rockfish","California","Commercial",2002,1,17,0,0
"quillback rockfish","California","Commercial",2003,1,0,0,0
"quillback rockfish","California","Commercial",2004,1,14,0,0
"quillback rockfish","California","Commercial",2005,1,16,0,0
"quillback rockfish","California","Commercial",2006,1,19,0,0
"quillback rockfish","California","Commercial",2007,1,138,0,0
"quillback rockfish","California","Commercial",2008,1,108,0,0
"quillback rockfish","California","Commercial",2009,1,39,0,0
"quillback rockfish","California","Commercial",2010,1,16,0,0
"quillback rockfish","California","Commercial",2011,1,7,0,1
"quillback rockfish","California","Commercial",2012,1,15,0,4
"quillback rockfish","California","Commercial",2013,1,13,0,0
"quillback rockfish","California","Commercial",2014,1,5,0,0
"quillback rockfish","California","Commercial",2015,1,20,0,0
"quillback rockfish","California","Commercial",2016,1,16,0,0
"quillback rockfish","California","Commercial",2017,1,49,0,0
"quillback rockfish","California","Commercial",2018,1,31,0,0
"quillback rockfish","California","Commercial",2019,1,86,0,75
"quillback rockfish","California","Commercial",2020,1,74,0,74
"quillback rockfish","California","Commercial",2021,1,34,0,21
"quillback rockfish","California","Commercial",2022,1,71,0,71
"quillback rockfish","California","Commercial",2023,1,0,0,16
"quillback rockfish","California","NWFSC WCGBT",2007,1,19,15,0
"quillback rockfish","California","NWFSC WCGBT",2013,1,1,0,0
"quillback rockfish","California","NWFSC WCGBT",2014,2,4,4,0
"quillback rockfish","California","NWFSC WCGBT",2017,2,2,2,0
"quillback rockfish","California","Recreational",2004,1,120,0,0
"quillback rockfish","California","Recreational",2005,1,215,0,0
"quillback rockfish","California","Recreational",2006,1,418,0,0
"quillback rockfish","California","Recreational",2007,1,552,0,0
"quillback rockfish","California","Recreational",2008,1,331,0,0
"quillback rockfish","California","Recreational",2009,1,320,0,0
"quillback rockfish","California","Recreational",2010,1,144,0,0
"quillback rockfish","California","Recreational",2011,1,207,0,0
"quillback rockfish","California","Recreational",2012,1,271,0,0
"quillback rockfish","California","Recreational",2013,1,189,0,0
"quillback rockfish","California","Recreational",2014,1,129,0,0
"quillback rockfish","California","Recreational",2015,1,376,0,0
"quillback rockfish","California","Recreational",2016,1,440,0,0
"quillback rockfish","California","Recreational",2017,1,457,0,0
"quillback rockfish","California","Recreational",2018,1,423,0,0
"quillback rockfish","California","Recreational",2019,1,464,0,0
"quillback rockfish","California","Recreational",2021,1,256,0,0
"quillback rockfish","California","Recreational",2022,1,409,0,0
"quillback rockfish","California","Recreational",2023,1,89,0,0
"quillback rockfish","California","SWFSC-CPFV Coop.",2022,1,133,0,133
"quillback rockfish","California","SWFSC-CPFV Coop.",2023,1,2,0,2
"quillback rockfish","Oregon","Commercial",2000,1,200,0,0
"quillback rockfish","Oregon","Commercial",2001,1,214,0,0
"quillback rockfish","Oregon","Commercial",2002,1,59,2,1
"quillback rockfish","Oregon","Commercial",2003,1,50,9,0
"quillback rockfish","Oregon","Commercial",2004,1,134,63,0
"quillback rockfish","Oregon","Commercial",2005,1,20,1,0
"quillback rockfish","Oregon","Commercial",2006,1,140,63,0
"quillback rockfish","Oregon","Commercial",2007,1,127,0,2
"quillback rockfish","Oregon","Commercial",2008,1,57,0,12
"quillback rockfish","Oregon","Commercial",2009,1,63,0,17
"quillback rockfish","Oregon","Commercial",2010,1,69,0,14
"quillback rockfish","Oregon","Commercial",2011,1,191,0,97
"quillback rockfish","Oregon","Commercial",2012,1,150,33,68
"quillback rockfish","Oregon","Commercial",2013,1,214,39,78
"quillback rockfish","Oregon","Commercial",2014,1,190,40,80
"quillback rockfish","Oregon","Commercial",2015,1,102,19,40
"quillback rockfish","Oregon","Commercial",2016,1,77,12,23
"quillback rockfish","Oregon","Commercial",2017,1,214,29,83
"quillback rockfish","Oregon","Commercial",2018,1,199,27,58
"quillback rockfish","Oregon","Commercial",2019,1,355,66,128
"quillback rockfish","Oregon","Commercial",2020,1,216,37,66
"quillback rockfish","Oregon","Commercial",2021,1,313,35,60
"quillback rockfish","Oregon","Commercial",2022,1,45,0,31
"quillback rockfish","Oregon","Commercial",2023,1,180,0,180
"quillback rockfish","Oregon","NWFSC WCGBT",2003,1,2,0,0
"quillback rockfish","Oregon","NWFSC WCGBT",2006,1,2,2,0
"quillback rockfish","Oregon","NWFSC WCGBT",2007,1,1,1,0
"quillback rockfish","Oregon","NWFSC WCGBT",2008,3,37,22,0
"quillback rockfish","Oregon","NWFSC WCGBT",2009,2,3,3,0
"quillback rockfish","Oregon","NWFSC WCGBT",2010,1,1,1,0
"quillback rockfish","Oregon","NWFSC WCGBT",2011,4,6,6,0
"quillback rockfish","Oregon","NWFSC WCGBT",2013,1,1,1,0
"quillback rockfish","Oregon","NWFSC WCGBT",2014,2,4,3,1
"quillback rockfish","Oregon","NWFSC WCGBT",2015,3,5,5,0
"quillback rockfish","Oregon","NWFSC WCGBT",2016,3,8,8,0
"quillback rockfish","Oregon","NWFSC WCGBT",2017,1,3,3,0
"quillback rockfish","Oregon","NWFSC WCGBT",2018,6,16,16,0
"quillback rockfish","Oregon","NWFSC WCGBT",2019,2,11,11,0
"quillback rockfish","Oregon","NWFSC WCGBT",2021,4,8,0,8
"quillback rockfish","Oregon","NWFSC WCGBT",2022,2,8,0,8
"quillback rockfish","Oregon","NWFSC WCGBT",2023,2,3,0,3
"quillback rockfish","Oregon","Recreational",2001,1,320,0,0
"quillback rockfish","Oregon","Recreational",2002,1,757,0,0
"quillback rockfish","Oregon","Recreational",2003,1,874,0,0
"quillback rockfish","Oregon","Recreational",2004,1,500,0,0
"quillback rockfish","Oregon","Recreational",2005,1,1020,91,0
"quillback rockfish","Oregon","Recreational",2006,1,1376,336,7
"quillback rockfish","Oregon","Recreational",2007,1,1384,0,311
"quillback rockfish","Oregon","Recreational",2008,1,1482,356,9
"quillback rockfish","Oregon","Recreational",2009,1,1069,0,245
"quillback rockfish","Oregon","Recreational",2010,1,1291,0,374
"quillback rockfish","Oregon","Recreational",2011,1,1381,0,337
"quillback rockfish","Oregon","Recreational",2012,1,1714,158,317
"quillback rockfish","Oregon","Recreational",2013,1,1036,95,189
"quillback rockfish","Oregon","Recreational",2014,1,677,63,130
"quillback rockfish","Oregon","Recreational",2015,1,43,0,0
"quillback rockfish","Oregon","Recreational",2016,1,27,0,0
"quillback rockfish","Oregon","Recreational",2017,1,964,75,153
"quillback rockfish","Oregon","Recreational",2018,1,1701,116,233
"quillback rockfish","Oregon","Recreational",2019,1,1627,131,261
"quillback rockfish","Oregon","Recreational",2020,1,192,51,102
"quillback rockfish","Oregon","Recreational",2021,1,527,50,99
"quillback rockfish","Oregon","Recreational",2022,1,147,0,0
"quillback rockfish","Oregon","Recreational",2023,1,24,0,0
"quillback rockfish","Washington","Commercial",2000,1,4,0,0
"quillback rockfish","Washington","Commercial",2001,1,0,0,0
"quillback rockfish","Washington","Commercial",2002,1,10,0,0
"quillback rockfish","Washington","Commercial",2003,1,4,0,0
"quillback rockfish","Washington","Commercial",2004,1,2,0,0
"quillback rockfish","Washington","Commercial",2005,1,1,0,0
"quillback rockfish","Washington","Commercial",2006,1,105,0,0
"quillback rockfish","Washington","Commercial",2007,1,0,0,0
"quillback rockfish","Washington","Commercial",2008,1,0,0,0
"quillback rockfish","Washington","Commercial",2009,1,0,0,0
"quillback rockfish","Washington","Commercial",2010,1,0,0,0
"quillback rockfish","Washington","Commercial",2011,1,0,0,0
"quillback rockfish","Washington","Commercial",2012,1,0,0,0
"quillback rockfish","Washington","Commercial",2013,1,0,0,0
"quillback rockfish","Washington","Commercial",2014,1,19,15,0
"quillback rockfish","Washington","Commercial",2015,1,0,0,0
"quillback rockfish","Washington","Commercial",2016,1,0,0,0
"quillback rockfish","Washington","Commercial",2017,1,2,2,0
"quillback rockfish","Washington","Commercial",2018,1,1,1,0
"quillback rockfish","Washington","Commercial",2019,1,19,19,0
"quillback rockfish","Washington","Commercial",2020,1,0,0,0
"quillback rockfish","Washington","Commercial",2021,1,0,0,0
"quillback rockfish","Washington","Commercial",2022,1,1,0,1
"quillback rockfish","Washington","Commercial",2023,1,17,0,34
"quillback rockfish","Washington","NWFSC WCGBT",2003,1,1,0,0
"quillback rockfish","Washington","NWFSC WCGBT",2005,2,2,2,0
"quillback rockfish","Washington","NWFSC WCGBT",2006,1,1,1,0
"quillback rockfish","Washington","NWFSC WCGBT",2010,1,1,1,0
"quillback rockfish","Washington","NWFSC WCGBT",2012,4,46,26,0
"quillback rockfish","Washington","NWFSC WCGBT",2014,5,17,17,0
"quillback rockfish","Washington","NWFSC WCGBT",2015,3,3,3,0
"quillback rockfish","Washington","NWFSC WCGBT",2016,1,1,1,0
"quillback rockfish","Washington","NWFSC WCGBT",2017,3,9,9,0
"quillback rockfish","Washington","NWFSC WCGBT",2018,2,5,5,0
"quillback rockfish","Washington","NWFSC WCGBT",2019,1,5,5,0
"quillback rockfish","Washington","NWFSC WCGBT",2021,2,4,0,4
"quillback rockfish","Washington","NWFSC WCGBT",2022,2,5,0,5
"quillback rockfish","Washington","Recreational",2000,1,26,26,0
"quillback rockfish","Washington","Recreational",2001,1,16,16,0
"quillback rockfish","Washington","Recreational",2002,1,264,9,0
"quillback rockfish","Washington","Recreational",2003,1,290,0,0
"quillback rockfish","Washington","Recreational",2004,1,322,157,1
"quillback rockfish","Washington","Recreational",2005,1,411,181,0
"quillback rockfish","Washington","Recreational",2006,1,326,52,0
"quillback rockfish","Washington","Recreational",2007,1,266,89,4
"quillback rockfish","Washington","Recreational",2008,1,176,59,0
"quillback rockfish","Washington","Recreational",2009,1,160,27,1
"quillback rockfish","Washington","Recreational",2010,1,73,6,7
"quillback rockfish","Washington","Recreational",2011,1,108,32,0
"quillback rockfish","Washington","Recreational",2012,1,84,14,0
"quillback rockfish","Washington","Recreational",2013,1,137,8,0
"quillback rockfish","Washington","Recreational",2014,1,316,288,2
"quillback rockfish","Washington","Recreational",2015,1,243,236,0
"quillback rockfish","Washington","Recreational",2016,1,339,273,52
"quillback rockfish","Washington","Recreational",2017,1,331,222,0
"quillback rockfish","Washington","Recreational",2018,1,288,199,0
"quillback rockfish","Washington","Recreational",2019,1,428,260,0
"quillback rockfish","Washington","Recreational",2020,1,161,0,160
"quillback rockfish","Washington","Recreational",2021,1,147,0,114
"quillback rockfish","Washington","Recreational",2022,1,164,0,146
"redbanded rockfish","California","Commercial",2000,1,74,0,0
"redbanded rockfish","California","Commercial",2001,1,50,0,0
"redbanded rockfish","California","Commercial",2002,1,93,0,0
"redbanded rockfish","California","Commercial",2003,1,58,0,0
"redbanded rockfish","California","Commercial",2004,1,23,1,0
"redbanded rockfish","California","Commercial",2005,1,92,0,0
"redbanded rockfish","California","Commercial",2006,1,269,0,0
"redbanded rockfish","California","Commercial",2007,1,243,0,0
"redbanded rockfish","California","Commercial",2008,1,389,0,0
"redbanded rockfish","California","Commercial",2009,1,192,0,0
"redbanded rockfish","California","Commercial",2010,1,319,0,115
"redbanded rockfish","California","Commercial",2011,1,374,0,280
"redbanded rockfish","California","Commercial",2012,1,198,0,92
"redbanded rockfish","California","Commercial",2013,1,171,0,100
"redbanded rockfish","California","Commercial",2014,1,246,0,54
"redbanded rockfish","California","Commercial",2015,1,496,0,141
"redbanded rockfish","California","Commercial",2016,1,432,0,148
"redbanded rockfish","California","Commercial",2017,1,411,0,45
"redbanded rockfish","California","Commercial",2018,1,277,0,57
"redbanded rockfish","California","Commercial",2019,1,158,0,32
"redbanded rockfish","California","Commercial",2020,1,259,0,152
"redbanded rockfish","California","Commercial",2021,1,281,0,213
"redbanded rockfish","California","Commercial",2022,1,358,0,366
"redbanded rockfish","California","Commercial",2023,1,0,0,142
"redbanded rockfish","California","NWFSC WCGBT",2003,19,51,0,33
"redbanded rockfish","California","NWFSC WCGBT",2004,10,26,0,26
"redbanded rockfish","California","NWFSC WCGBT",2005,13,44,0,44
"redbanded rockfish","California","NWFSC WCGBT",2006,12,46,0,39
"redbanded rockfish","California","NWFSC WCGBT",2007,12,30,0,30
"redbanded rockfish","California","NWFSC WCGBT",2008,15,26,0,26
"redbanded rockfish","California","NWFSC WCGBT",2009,14,24,0,24
"redbanded rockfish","California","NWFSC WCGBT",2010,4,35,0,35
"redbanded rockfish","California","NWFSC WCGBT",2011,10,22,0,22
"redbanded rockfish","California","NWFSC WCGBT",2012,16,43,0,43
"redbanded rockfish","California","NWFSC WCGBT",2013,12,73,0,73
"redbanded rockfish","California","NWFSC WCGBT",2014,17,75,0,75
"redbanded rockfish","California","NWFSC WCGBT",2015,12,36,0,36
"redbanded rockfish","California","NWFSC WCGBT",2016,10,29,0,29
"redbanded rockfish","California","NWFSC WCGBT",2017,21,80,0,80
"redbanded rockfish","California","NWFSC WCGBT",2018,16,57,0,57
"redbanded rockfish","California","NWFSC WCGBT",2019,6,46,0,39
"redbanded rockfish","California","NWFSC WCGBT",2021,21,78,0,78
"redbanded rockfish","California","NWFSC WCGBT",2022,19,57,0,57
"redbanded rockfish","California","NWFSC WCGBT",2023,18,87,0,87
"redbanded rockfish","California","Recreational",2009,1,1,0,0
"redbanded rockfish","California","Recreational",2015,1,4,0,0
"redbanded rockfish","Oregon","Commercial",2000,1,14,0,14
"redbanded rockfish","Oregon","Commercial",2001,1,24,0,24
"redbanded rockfish","Oregon","Commercial",2002,1,44,0,0
"redbanded rockfish","Oregon","Commercial",2003,1,120,6,103
"redbanded rockfish","Oregon","Commercial",2004,1,142,0,128
"redbanded rockfish","Oregon","Commercial",2005,1,95,24,71
"redbanded rockfish","Oregon","Commercial",2006,1,158,0,150
"redbanded rockfish","Oregon","Commercial",2007,1,412,38,349
"redbanded rockfish","Oregon","Commercial",2008,1,466,51,358
"redbanded rockfish","Oregon","Commercial",2009,1,349,6,343
"redbanded rockfish","Oregon","Commercial",2010,1,641,7,603
"redbanded rockfish","Oregon","Commercial",2011,1,970,22,940
"redbanded rockfish","Oregon","Commercial",2012,1,1205,58,1147
"redbanded rockfish","Oregon","Commercial",2013,1,725,21,704
"redbanded rockfish","Oregon","Commercial",2014,1,656,45,609
"redbanded rockfish","Oregon","Commercial",2015,1,956,0,956
"redbanded rockfish","Oregon","Commercial",2016,1,988,0,931
"redbanded rockfish","Oregon","Commercial",2017,1,1023,0,946
"redbanded rockfish","Oregon","Commercial",2018,1,941,0,915
"redbanded rockfish","Oregon","Commercial",2019,1,856,0,849
"redbanded rockfish","Oregon","Commercial",2020,1,446,0,446
"redbanded rockfish","Oregon","Commercial",2021,1,700,0,693
"redbanded rockfish","Oregon","Commercial",2022,1,883,0,862
"redbanded rockfish","Oregon","Commercial",2023,1,623,0,618
"redbanded rockfish","Oregon","NWFSC WCGBT",2003,25,85,0,35
"redbanded rockfish","Oregon","NWFSC WCGBT",2004,21,75,0,75
"redbanded rockfish","Oregon","NWFSC WCGBT",2005,29,95,0,95
"redbanded rockfish","Oregon","NWFSC WCGBT",2006,29,91,0,91
"redbanded rockfish","Oregon","NWFSC WCGBT",2007,26,86,0,86
"redbanded rockfish","Oregon","NWFSC WCGBT",2008,24,66,0,66
"redbanded rockfish","Oregon","NWFSC WCGBT",2009,28,85,0,85
"redbanded rockfish","Oregon","NWFSC WCGBT",2010,21,78,0,78
"redbanded rockfish","Oregon","NWFSC WCGBT",2011,29,96,0,96
"redbanded rockfish","Oregon","NWFSC WCGBT",2012,31,69,0,69
"redbanded rockfish","Oregon","NWFSC WCGBT",2013,28,83,0,83
"redbanded rockfish","Oregon","NWFSC WCGBT",2014,24,61,0,61
"redbanded rockfish","Oregon","NWFSC WCGBT",2015,25,94,0,94
"redbanded rockfish","Oregon","NWFSC WCGBT",2016,28,58,0,58
"redbanded rockfish","Oregon","NWFSC WCGBT",2017,32,134,0,132
"redbanded rockfish","Oregon","NWFSC WCGBT",2018,26,171,0,134
"redbanded rockfish","Oregon","NWFSC WCGBT",2019,14,32,0,32
"redbanded rockfish","Oregon","NWFSC WCGBT",2021,27,70,0,70
"redbanded rockfish","Oregon","NWFSC WCGBT",2022,28,95,0,95
