"","common_name","state","sample_year","positive_sites","sexed_fish","unsexed_fish","lengthed","aged","otoliths","data_type","name"
"3476","splitnose rockfish","O",2018,0,759,1,760,0,760,"commercial fisheries","Splitnose rockfish"
"3477","splitnose rockfish","O",2019,0,785,1,786,0,756,"commercial fisheries","Splitnose rockfish"
"3478","splitnose rockfish","O",2020,0,389,0,389,0,389,"commercial fisheries","Splitnose rockfish"
"3479","splitnose rockfish","W",1996,0,0,80,80,0,0,"commercial fisheries","Splitnose rockfish"
"3480","splitnose rockfish","W",1997,0,0,355,355,0,0,"commercial fisheries","Splitnose rockfish"
"3481","splitnose rockfish","W",1998,0,150,4,154,0,0,"commercial fisheries","Splitnose rockfish"
"3482","splitnose rockfish","W",1999,0,19,5,24,0,0,"commercial fisheries","Splitnose rockfish"
"3483","splitnose rockfish","W",2000,0,104,13,117,0,0,"commercial fisheries","Splitnose rockfish"
"3484","splitnose rockfish","W",2001,0,64,5,69,0,0,"commercial fisheries","Splitnose rockfish"
"3485","splitnose rockfish","W",2002,0,298,17,315,0,0,"commercial fisheries","Splitnose rockfish"
"3486","splitnose rockfish","W",2003,0,147,10,157,0,0,"commercial fisheries","Splitnose rockfish"
"3487","splitnose rockfish","W",2004,0,44,0,44,0,0,"commercial fisheries","Splitnose rockfish"
"3488","splitnose rockfish","W",2005,0,4,0,4,0,0,"commercial fisheries","Splitnose rockfish"
"3489","splitnose rockfish","W",2006,0,54,0,54,0,0,"commercial fisheries","Splitnose rockfish"
"3490","splitnose rockfish","W",2007,0,83,2,85,0,0,"commercial fisheries","Splitnose rockfish"
"3491","splitnose rockfish","W",2008,0,62,0,62,0,0,"commercial fisheries","Splitnose rockfish"
"3492","splitnose rockfish","W",2009,0,163,0,163,0,0,"commercial fisheries","Splitnose rockfish"
"3493","splitnose rockfish","W",2010,0,9,0,9,3,0,"commercial fisheries","Splitnose rockfish"
"3494","splitnose rockfish","W",2011,0,94,2,96,0,0,"commercial fisheries","Splitnose rockfish"
"3495","splitnose rockfish","W",2012,0,290,23,313,0,0,"commercial fisheries","Splitnose rockfish"
"3496","splitnose rockfish","W",2013,0,364,13,377,0,0,"commercial fisheries","Splitnose rockfish"
"3497","splitnose rockfish","W",2014,0,285,21,306,0,0,"commercial fisheries","Splitnose rockfish"
"3498","splitnose rockfish","W",2015,0,223,6,229,0,0,"commercial fisheries","Splitnose rockfish"
"3499","splitnose rockfish","W",2016,0,82,10,92,0,0,"commercial fisheries","Splitnose rockfish"
"3500","splitnose rockfish","W",2017,0,15,0,15,0,0,"commercial fisheries","Splitnose rockfish"
"3501","splitnose rockfish","W",2018,0,104,0,104,0,0,"commercial fisheries","Splitnose rockfish"
"3502","splitnose rockfish","W",2019,0,142,0,142,0,0,"commercial fisheries","Splitnose rockfish"
"3503","splitnose rockfish","W",2020,0,97,1,98,0,0,"commercial fisheries","Splitnose rockfish"
"3504","squarespot rockfish","C",1985,0,0,16,16,0,1,"commercial fisheries","Squarespot rockfish"
"3505","squarespot rockfish","C",1986,0,2,0,2,0,5,"commercial fisheries","Squarespot rockfish"
"3506","squarespot rockfish","C",1992,0,0,1,1,0,0,"commercial fisheries","Squarespot rockfish"
"3507","squarespot rockfish","C",1993,0,0,3,3,0,0,"commercial fisheries","Squarespot rockfish"
"3508","squarespot rockfish","C",1994,0,0,5,5,0,0,"commercial fisheries","Squarespot rockfish"
"3509","squarespot rockfish","C",1995,0,0,2,2,0,0,"commercial fisheries","Squarespot rockfish"
"3510","squarespot rockfish","C",1997,0,0,3,3,0,0,"commercial fisheries","Squarespot rockfish"
"3511","squarespot rockfish","C",1998,0,4,2,6,0,0,"commercial fisheries","Squarespot rockfish"
"3512","squarespot rockfish","C",1999,0,0,1,1,0,0,"commercial fisheries","Squarespot rockfish"
"3513","squarespot rockfish","C",2008,0,1,2,3,0,0,"commercial fisheries","Squarespot rockfish"
"3514","squarespot rockfish","C",2009,0,0,19,19,0,0,"commercial fisheries","Squarespot rockfish"
"3515","squarespot rockfish","C",2010,0,0,22,22,0,0,"commercial fisheries","Squarespot rockfish"
"3516","squarespot rockfish","C",2011,0,0,1,1,0,0,"commercial fisheries","Squarespot rockfish"
"3517","squarespot rockfish","C",2014,0,0,5,5,0,0,"commercial fisheries","Squarespot rockfish"
"3518","squarespot rockfish","C",2015,0,0,7,7,0,0,"commercial fisheries","Squarespot rockfish"
"3519","squarespot rockfish","C",2016,0,0,43,43,0,0,"commercial fisheries","Squarespot rockfish"
"3520","squarespot rockfish","C",2017,0,0,2,2,0,0,"commercial fisheries","Squarespot rockfish"
"3521","squarespot rockfish","C",2020,0,0,14,14,0,0,"commercial fisheries","Squarespot rockfish"
"3522","starry flounder","C",2001,0,0,7,7,0,0,"commercial fisheries","Starry flounder"
"3523","starry flounder","C",2002,0,11,19,30,0,0,"commercial fisheries","Starry flounder"
"3524","starry flounder","C",2003,0,0,24,24,0,0,"commercial fisheries","Starry flounder"
"3525","starry flounder","C",2004,0,31,37,37,0,0,"commercial fisheries","Starry flounder"
"3526","starry flounder","C",2005,0,115,30,132,0,10,"commercial fisheries","Starry flounder"
"3527","starry flounder","C",2006,0,182,17,186,0,0,"commercial fisheries","Starry flounder"
"3528","starry flounder","C",2007,0,89,26,115,0,0,"commercial fisheries","Starry flounder"
"3529","starry flounder","C",2008,0,132,15,147,0,60,"commercial fisheries","Starry flounder"
"3530","starry flounder","C",2009,0,172,192,364,0,0,"commercial fisheries","Starry flounder"
"3531","starry flounder","C",2010,0,77,116,193,0,0,"commercial fisheries","Starry flounder"
"3532","starry flounder","C",2011,0,27,203,230,0,0,"commercial fisheries","Starry flounder"
"3533","starry flounder","C",2012,0,38,116,154,0,0,"commercial fisheries","Starry flounder"
"3534","starry flounder","C",2013,0,107,114,221,0,0,"commercial fisheries","Starry flounder"
"3535","starry flounder","C",2014,0,141,103,244,0,0,"commercial fisheries","Starry flounder"
"3536","starry flounder","C",2015,0,55,125,180,0,0,"commercial fisheries","Starry flounder"
"3537","starry flounder","C",2016,0,8,288,296,0,0,"commercial fisheries","Starry flounder"
"3538","starry flounder","C",2017,0,3,275,278,0,0,"commercial fisheries","Starry flounder"
"3539","starry flounder","C",2018,0,24,223,247,0,0,"commercial fisheries","Starry flounder"
"3540","starry flounder","C",2019,0,0,475,475,0,0,"commercial fisheries","Starry flounder"
"3541","starry flounder","C",2020,0,0,367,367,0,0,"commercial fisheries","Starry flounder"
"3542","starry flounder","O",1987,0,150,0,150,0,150,"commercial fisheries","Starry flounder"
"3543","starry flounder","O",1996,0,41,0,41,0,41,"commercial fisheries","Starry flounder"
"3544","starry flounder","O",2001,0,3,0,3,0,0,"commercial fisheries","Starry flounder"
"3545","starry flounder","O",2003,0,12,0,12,0,12,"commercial fisheries","Starry flounder"
"3546","starry flounder","O",2004,0,31,7,38,0,30,"commercial fisheries","Starry flounder"
"3547","starry flounder","O",2005,0,72,0,72,0,72,"commercial fisheries","Starry flounder"
"3548","starry flounder","O",2007,0,385,0,385,0,385,"commercial fisheries","Starry flounder"
"3549","starry flounder","O",2008,0,337,0,337,0,337,"commercial fisheries","Starry flounder"
"3550","starry flounder","O",2009,0,253,0,253,0,253,"commercial fisheries","Starry flounder"
"3551","starry flounder","O",2010,0,294,6,300,0,259,"commercial fisheries","Starry flounder"
"3552","starry flounder","O",2011,0,332,0,332,0,332,"commercial fisheries","Starry flounder"
"3553","starry flounder","O",2012,0,180,0,180,0,180,"commercial fisheries","Starry flounder"
"3554","starry flounder","O",2013,0,156,0,156,0,156,"commercial fisheries","Starry flounder"
"3555","starry flounder","O",2014,0,159,0,159,0,159,"commercial fisheries","Starry flounder"
"3556","starry flounder","O",2015,0,295,0,295,0,234,"commercial fisheries","Starry flounder"
"3557","starry flounder","O",2016,0,122,0,122,0,120,"commercial fisheries","Starry flounder"
"3558","starry flounder","O",2017,0,78,0,78,0,78,"commercial fisheries","Starry flounder"
"3559","starry flounder","O",2018,0,150,2,152,0,122,"commercial fisheries","Starry flounder"
"3560","starry flounder","O",2019,0,36,0,36,0,36,"commercial fisheries","Starry flounder"
"3561","starry flounder","O",2020,0,1,0,1,0,1,"commercial fisheries","Starry flounder"
"3562","starry flounder","W",1980,0,100,0,100,0,0,"commercial fisheries","Starry flounder"
"3563","starry flounder","W",1981,0,300,0,300,0,0,"commercial fisheries","Starry flounder"
"3564","starry flounder","W",1982,0,150,0,150,0,0,"commercial fisheries","Starry flounder"
"3565","starry flounder","W",1983,0,450,0,450,0,0,"commercial fisheries","Starry flounder"
"3566","starry flounder","W",1984,0,400,0,400,0,0,"commercial fisheries","Starry flounder"
"3567","starry flounder","W",1985,0,250,0,250,0,0,"commercial fisheries","Starry flounder"
"3568","starry flounder","W",1986,0,50,0,50,0,0,"commercial fisheries","Starry flounder"
"3569","starry rockfish","C",1980,0,1,1,2,0,8,"commercial fisheries","Starry rockfish"
"3570","starry rockfish","C",1981,0,0,9,9,0,3,"commercial fisheries","Starry rockfish"
"3571","starry rockfish","C",1982,0,0,2,2,0,0,"commercial fisheries","Starry rockfish"
"3572","starry rockfish","C",1983,0,0,41,41,0,0,"commercial fisheries","Starry rockfish"
"3573","starry rockfish","C",1984,0,1,57,58,0,10,"commercial fisheries","Starry rockfish"
"3574","starry rockfish","C",1985,0,4,89,93,0,46,"commercial fisheries","Starry rockfish"
"3575","starry rockfish","C",1986,0,19,198,217,0,11,"commercial fisheries","Starry rockfish"
"3576","starry rockfish","C",1987,0,45,83,128,0,0,"commercial fisheries","Starry rockfish"
"3577","starry rockfish","C",1988,0,4,33,37,0,0,"commercial fisheries","Starry rockfish"
"3578","starry rockfish","C",1989,0,29,202,231,0,0,"commercial fisheries","Starry rockfish"
"3579","starry rockfish","C",1990,0,5,13,18,0,0,"commercial fisheries","Starry rockfish"
"3580","starry rockfish","C",1991,0,1,25,26,0,0,"commercial fisheries","Starry rockfish"
"3581","starry rockfish","C",1992,0,0,399,399,0,0,"commercial fisheries","Starry rockfish"
"3582","starry rockfish","C",1993,0,4,378,382,0,0,"commercial fisheries","Starry rockfish"
"3583","starry rockfish","C",1994,0,0,463,463,0,0,"commercial fisheries","Starry rockfish"
"3584","starry rockfish","C",1995,0,0,368,351,0,0,"commercial fisheries","Starry rockfish"
"3585","starry rockfish","C",1996,0,0,667,667,0,0,"commercial fisheries","Starry rockfish"
"3586","starry rockfish","C",1997,0,1,382,383,0,0,"commercial fisheries","Starry rockfish"
"3587","starry rockfish","C",1998,0,2,678,680,0,0,"commercial fisheries","Starry rockfish"
"3588","starry rockfish","C",1999,0,0,137,137,0,0,"commercial fisheries","Starry rockfish"
"3589","starry rockfish","C",2000,0,0,12,12,0,0,"commercial fisheries","Starry rockfish"
"3590","starry rockfish","C",2001,0,0,41,36,0,0,"commercial fisheries","Starry rockfish"
"3591","starry rockfish","C",2002,0,0,5,5,0,0,"commercial fisheries","Starry rockfish"
"3592","starry rockfish","C",2006,0,0,17,17,0,0,"commercial fisheries","Starry rockfish"
"3593","starry rockfish","C",2007,0,0,13,12,0,0,"commercial fisheries","Starry rockfish"
"3594","starry rockfish","C",2008,0,0,29,27,0,0,"commercial fisheries","Starry rockfish"
"3595","starry rockfish","C",2009,0,1,30,31,0,0,"commercial fisheries","Starry rockfish"
"3596","starry rockfish","C",2010,0,0,21,21,0,0,"commercial fisheries","Starry rockfish"
"3597","starry rockfish","C",2011,0,0,15,15,0,0,"commercial fisheries","Starry rockfish"
"3598","starry rockfish","C",2012,0,0,10,10,0,0,"commercial fisheries","Starry rockfish"
"3599","starry rockfish","C",2013,0,0,23,23,0,0,"commercial fisheries","Starry rockfish"
"3600","starry rockfish","C",2014,0,0,35,35,0,0,"commercial fisheries","Starry rockfish"
"3601","starry rockfish","C",2015,0,0,30,30,0,0,"commercial fisheries","Starry rockfish"
"3602","starry rockfish","C",2016,0,3,69,72,0,3,"commercial fisheries","Starry rockfish"
"3603","starry rockfish","C",2017,0,0,18,18,0,0,"commercial fisheries","Starry rockfish"
"3604","starry rockfish","C",2018,0,0,76,76,0,0,"commercial fisheries","Starry rockfish"
"3605","starry rockfish","C",2019,0,0,71,71,0,2,"commercial fisheries","Starry rockfish"
"3606","starry rockfish","C",2020,0,0,104,104,0,0,"commercial fisheries","Starry rockfish"
"3607","treefish","C",1985,0,0,1,1,0,0,"commercial fisheries","Treefish"
"3608","treefish","C",1986,0,1,0,1,0,0,"commercial fisheries","Treefish"
"3609","treefish","C",1987,0,0,5,5,0,0,"commercial fisheries","Treefish"
"3610","treefish","C",1989,0,0,14,14,0,0,"commercial fisheries","Treefish"
"3611","treefish","C",1993,0,0,5,5,0,0,"commercial fisheries","Treefish"
"3612","treefish","C",1994,0,0,10,10,0,0,"commercial fisheries","Treefish"
"3613","treefish","C",1995,0,0,17,17,0,0,"commercial fisheries","Treefish"
"3614","treefish","C",1996,0,0,46,46,0,0,"commercial fisheries","Treefish"
"3615","treefish","C",1997,0,0,52,52,0,0,"commercial fisheries","Treefish"
"3616","treefish","C",1998,0,0,30,30,0,0,"commercial fisheries","Treefish"
"3617","treefish","C",1999,0,0,39,39,0,0,"commercial fisheries","Treefish"
"3618","treefish","C",2000,0,1,117,118,0,0,"commercial fisheries","Treefish"
"3619","treefish","C",2001,0,0,116,108,0,0,"commercial fisheries","Treefish"
"3620","treefish","C",2002,0,0,24,15,0,0,"commercial fisheries","Treefish"
"3621","treefish","C",2003,0,0,14,14,0,0,"commercial fisheries","Treefish"
"3622","treefish","C",2004,0,0,3,3,0,0,"commercial fisheries","Treefish"
"3623","treefish","C",2005,0,0,11,0,0,0,"commercial fisheries","Treefish"
"3624","treefish","C",2006,0,0,35,0,0,0,"commercial fisheries","Treefish"
"3625","treefish","C",2007,0,0,63,2,0,0,"commercial fisheries","Treefish"
"3626","treefish","C",2008,0,0,46,3,0,0,"commercial fisheries","Treefish"
"3627","treefish","C",2009,0,0,31,18,0,0,"commercial fisheries","Treefish"
"3628","treefish","C",2010,0,0,80,69,0,0,"commercial fisheries","Treefish"
"3629","treefish","C",2011,0,0,56,56,0,0,"commercial fisheries","Treefish"
"3630","treefish","C",2012,0,0,37,37,0,0,"commercial fisheries","Treefish"
"3631","treefish","C",2013,0,0,23,23,0,0,"commercial fisheries","Treefish"
"3632","treefish","C",2014,0,0,14,14,0,0,"commercial fisheries","Treefish"
"3633","treefish","C",2015,0,0,76,76,0,0,"commercial fisheries","Treefish"
"3634","treefish","C",2016,0,1,87,88,0,0,"commercial fisheries","Treefish"
"3635","treefish","C",2017,0,0,76,76,0,0,"commercial fisheries","Treefish"
"3636","treefish","C",2018,0,1,36,37,0,0,"commercial fisheries","Treefish"
"3637","treefish","C",2019,0,0,69,68,0,0,"commercial fisheries","Treefish"
"3638","treefish","C",2020,0,0,31,30,0,0,"commercial fisheries","Treefish"
"3639","vermilion rockfish","C",1980,0,44,768,812,5,15,"commercial fisheries","Vermilion/Sunset rockfish"
"3640","vermilion rockfish","C",1981,0,11,898,909,0,13,"commercial fisheries","Vermilion/Sunset rockfish"
"3641","vermilion rockfish","C",1982,0,16,408,424,3,53,"commercial fisheries","Vermilion/Sunset rockfish"
"3642","vermilion rockfish","C",1983,0,40,216,256,17,119,"commercial fisheries","Vermilion/Sunset rockfish"
"3643","vermilion rockfish","C",1984,0,121,168,289,56,129,"commercial fisheries","Vermilion/Sunset rockfish"
"3644","vermilion rockfish","C",1985,0,54,427,481,30,66,"commercial fisheries","Vermilion/Sunset rockfish"
"3645","vermilion rockfish","C",1986,0,63,514,577,0,19,"commercial fisheries","Vermilion/Sunset rockfish"
"3646","vermilion rockfish","C",1987,0,106,142,248,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3647","vermilion rockfish","C",1988,0,21,151,172,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3648","vermilion rockfish","C",1989,0,19,405,424,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3649","vermilion rockfish","C",1990,0,13,179,192,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3650","vermilion rockfish","C",1991,0,1,127,128,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3651","vermilion rockfish","C",1992,0,27,634,661,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3652","vermilion rockfish","C",1993,0,33,1475,1508,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3653","vermilion rockfish","C",1994,0,0,789,789,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3654","vermilion rockfish","C",1995,0,2,1079,1081,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3655","vermilion rockfish","C",1996,0,1,1141,1142,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3656","vermilion rockfish","C",1997,0,3,1223,1226,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3657","vermilion rockfish","C",1998,0,50,1202,1252,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3658","vermilion rockfish","C",1999,0,64,699,763,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3659","vermilion rockfish","C",2000,0,3,196,198,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3660","vermilion rockfish","C",2001,0,0,174,167,0,21,"commercial fisheries","Vermilion/Sunset rockfish"
"3661","vermilion rockfish","C",2002,0,18,173,188,0,1,"commercial fisheries","Vermilion/Sunset rockfish"
"3662","vermilion rockfish","C",2003,0,9,41,50,0,9,"commercial fisheries","Vermilion/Sunset rockfish"
"3663","vermilion rockfish","C",2004,0,9,72,77,0,2,"commercial fisheries","Vermilion/Sunset rockfish"
"3664","vermilion rockfish","C",2005,0,1,121,72,0,1,"commercial fisheries","Vermilion/Sunset rockfish"
"3665","vermilion rockfish","C",2006,0,8,247,157,0,8,"commercial fisheries","Vermilion/Sunset rockfish"
"3666","vermilion rockfish","C",2007,0,11,308,256,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3667","vermilion rockfish","C",2008,0,11,206,181,0,2,"commercial fisheries","Vermilion/Sunset rockfish"
"3668","vermilion rockfish","C",2009,0,7,279,251,0,5,"commercial fisheries","Vermilion/Sunset rockfish"
"3669","vermilion rockfish","C",2010,0,5,145,147,0,4,"commercial fisheries","Vermilion/Sunset rockfish"
"3670","vermilion rockfish","C",2011,0,0,239,238,0,0,"commercial fisheries","Vermilion/Sunset rockfish"
"3671","vermilion rockfish","C",2012,0,7,167,170,0,6,"commercial fisheries","Vermilion/Sunset rockfish"
