data_source_agency_code,sample_year,species_name,data_type_name,statistical_area_code,pfmc_area_code,mfbds_v_sample.punch_card_area_code,mfbds_v_fish.punch_card_area_code,stock_region,CountOffish_length,CountOffish_weight,CountOfsex_code,CountOfbest_age,CountOfage_structure,age_structure_name
WDFW,2014,English Sole,Commercial,12,3B,,,"Coastal, WA ",250,0,250,248,250,Otolith
WDFW,2014,English Sole,Commercial,16,3A,,,"Coastal, WA ",193,0,192,0,0,No age structure taken
WDFW,2014,English Sole,Commercial,16,3A,,,"Coastal, WA ",200,0,200,199,200,Otolith
WDFW,2014,English Sole,Commercial,17,3A,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2014,English Sole,Commercial,17,3A,,,"Coastal, WA ",50,0,50,50,50,Otolith
WDFW,2014,Greenstriped Rockfish,Commercial,13,3C,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2014,Greenstriped Rockfish,Commercial,15,3B,,,"Coastal, WA ",37,0,37,0,0,No age structure taken
WDFW,2014,Greenstriped Rockfish,Commercial,16,3A,,,"Coastal, WA ",30,0,30,0,0,No age structure taken
WDFW,2014,Greenstriped Rockfish,Commercial,16,3A,,,"Coastal, WA ",20,0,20,0,20,Otolith
WDFW,2014,Greenstriped Rockfish,Commercial,17,3A,,,"Coastal, WA ",71,0,63,0,0,No age structure taken
WDFW,2014,Greenstriped Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,0,0,No age structure taken
WDFW,2014,Lingcod,Commercial,12,3B,,,"Coastal, WA ",50,0,50,50,50,Fin
WDFW,2014,Lingcod,Commercial,14,3B,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2014,Lingcod,Commercial,15,3B,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2014,Lingcod,Commercial,16,3A,,,"Coastal, WA ",49,0,49,49,49,Fin
WDFW,2014,Lingcod,Commercial,16,3A,,,"Coastal, WA ",91,0,91,0,0,No age structure taken
WDFW,2014,Lingcod,Commercial,17,3A,,,"Coastal, WA ",25,0,25,0,0,No age structure taken
WDFW,2014,Lingcod,Commercial,30,3A,,,"U.S. Coastal, Non-WA",24,0,24,23,24,Fin
WDFW,2014,Lingcod,Commercial,,,,,"Coastal, WA and Non-WA",25,0,25,24,25,Fin
WDFW,2014,Lingcod,Commercial,,,,,"Coastal, WA and Non-WA",14,0,14,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,12,3B,,,"Coastal, WA ",27,0,27,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,13,3C,,,"Coastal, WA ",14,0,14,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,14,3B,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,15,3B,,,"Coastal, WA ",75,0,75,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,16,3A,,,"Coastal, WA ",72,0,72,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,17,3A,,,"Coastal, WA ",22,0,22,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,32,2C,,,"U.S. Coastal, Non-WA",61,0,61,0,0,No age structure taken
WDFW,2014,Longnose Skate,Commercial,,,,,"Coastal, WA and Non-WA",30,0,30,0,0,No age structure taken
WDFW,2014,Longspine Thornyhead,Commercial,17,3A,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2014,Longspine Thornyhead,Commercial,32,2C,,,"U.S. Coastal, Non-WA",300,0,300,0,0,No age structure taken
WDFW,2014,Longspine Thornyhead,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,0,0,No age structure taken
WDFW,2014,Northern Anchovy,Commercial,16,3A,,,"Coastal, WA ",438,529,438,0,0,No age structure taken
WDFW,2014,Northern Anchovy,Commercial,16,3A,,,"Coastal, WA ",54,64,64,64,64,Otolith
WDFW,2014,Northern Anchovy,Commercial,17,3A,,,"Coastal, WA ",270,356,356,0,0,No age structure taken
WDFW,2014,Northern Anchovy,Commercial,17,3A,,,"Coastal, WA ",30,44,44,44,44,Otolith
WDFW,2014,Pacific Cod,Commercial,12,3B,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2014,Pacific Cod,Commercial,15,3B,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2014,Pacific Cod,Commercial,16,3A,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2014,Pacific Cod,Commercial,17,3A,,,"Coastal, WA ",157,0,157,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,12,3B,,,"Coastal, WA ",99,99,99,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,13,3C,,,"Coastal, WA ",50,50,50,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,15,3B,,,"Coastal, WA ",50,50,50,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,16,3A,,,"Coastal, WA ",100,100,100,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,17,3A,,,"Coastal, WA ",50,50,50,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",100,100,100,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,,,,,"Coastal, WA ",126,126,126,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,,,,,"Coastal, WA and Non-WA",50,50,50,0,0,No age structure taken
WDFW,2014,Pacific Hagfish,Commercial,,,,,No Area Data,572,572,572,0,0,No age structure taken
WDFW,2014,Pacific Ocean Perch,Commercial,13,3C,,,"Coastal, WA ",106,0,106,0,0,No age structure taken
WDFW,2014,Pacific Ocean Perch,Commercial,13,3C,,,"Coastal, WA ",25,0,25,25,25,Otolith
WDFW,2014,Pacific Ocean Perch,Commercial,14,3B,,,"Coastal, WA ",7,0,7,0,0,No age structure taken
WDFW,2014,Pacific Ocean Perch,Commercial,15,3B,,,"Coastal, WA ",80,0,80,0,0,No age structure taken
WDFW,2014,Pacific Ocean Perch,Commercial,15,3B,,,"Coastal, WA ",70,0,70,70,70,Otolith
WDFW,2014,Pacific Ocean Perch,Commercial,32,2C,,,"U.S. Coastal, Non-WA",125,0,125,0,0,No age structure taken
WDFW,2014,Pacific Ocean Perch,Commercial,32,2C,,,"U.S. Coastal, Non-WA",200,0,200,200,200,Otolith
WDFW,2014,Pacific Ocean Perch,Commercial,,,,,"Coastal, WA and Non-WA",3,0,3,0,0,No age structure taken
WDFW,2014,Pacific Sardine,Commercial,16,3A,,,"Coastal, WA ",7,7,7,0,0,No age structure taken
WDFW,2014,Pacific Sardine,Commercial,16,3A,,,"Coastal, WA ",206,206,206,200,206,Otolith
WDFW,2014,Pacific Sardine,Commercial,17,3A,,,"Coastal, WA ",12,12,2,0,0,No age structure taken
WDFW,2014,Pacific Sardine,Commercial,17,3A,,,"Coastal, WA ",250,250,250,249,250,Otolith
WDFW,2014,Pacific Sardine,Commercial,30,3A,,,"U.S. Coastal, Non-WA",2,2,2,0,0,No age structure taken
WDFW,2014,Pacific Sardine,Commercial,30,3A,,,"U.S. Coastal, Non-WA",150,150,150,149,150,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,14,3B,,,"Coastal, WA ",402,0,402,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,14,3B,,,"Coastal, WA ",80,80,80,80,80,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,16,3A,,,"Coastal, WA ",334,0,334,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,16,3A,,,"Coastal, WA ",60,60,60,60,60,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,30,3A,,,"U.S. Coastal, Non-WA",105,0,0,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,30,3A,,,"U.S. Coastal, Non-WA",20,20,20,20,20,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,32,2C,,,"U.S. Coastal, Non-WA",419,0,419,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,32,2C,,,"U.S. Coastal, Non-WA",80,80,80,80,80,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,34,2B,,,"U.S. Coastal, Non-WA",309,0,309,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,34,2B,,,"U.S. Coastal, Non-WA",60,60,60,60,60,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,36,2A,,,"U.S. Coastal, Non-WA",101,0,101,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,36,2A,,,"U.S. Coastal, Non-WA",20,20,20,20,20,Otolith
WDFW,2014,Pacific Whiting (Hake),Commercial,38,1C,,,"U.S. Coastal, Non-WA",99,0,99,0,0,No age structure taken
WDFW,2014,Pacific Whiting (Hake),Commercial,38,1C,,,"U.S. Coastal, Non-WA",140,40,140,40,140,Otolith
WDFW,2014,Petrale Sole,Commercial,12,3B,,,"Coastal, WA ",250,0,250,0,0,No age structure taken
WDFW,2014,Petrale Sole,Commercial,12,3B,,,"Coastal, WA ",300,0,300,300,300,Otolith
WDFW,2014,Petrale Sole,Commercial,13,3C,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2014,Petrale Sole,Commercial,13,3C,,,"Coastal, WA ",50,0,50,50,50,Otolith
WDFW,2014,Petrale Sole,Commercial,15,3B,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2014,Petrale Sole,Commercial,15,3B,,,"Coastal, WA ",50,0,50,50,50,Otolith
WDFW,2014,Petrale Sole,Commercial,17,3A,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2014,Petrale Sole,Commercial,32,2C,,,"U.S. Coastal, Non-WA",100,0,100,0,0,No age structure taken
WDFW,2014,Petrale Sole,Commercial,32,2C,,,"U.S. Coastal, Non-WA",100,0,100,100,100,Otolith
WDFW,2014,Petrale Sole,Commercial,34,2B,,,"U.S. Coastal, Non-WA",150,0,150,49,150,Otolith
WDFW,2014,Quillback Rockfish,Commercial,15,3B,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2014,Quillback Rockfish,Commercial,16,3A,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2014,Quillback Rockfish,Commercial,17,3A,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2014,Quillback Rockfish,Commercial,17,3A,,,"Coastal, WA ",15,0,15,15,15,Otolith
WDFW,2014,Redbanded Rockfish,Commercial,12,3B,,,"Coastal, WA ",38,0,38,0,38,Otolith
WDFW,2014,Redbanded Rockfish,Commercial,13,3C,,,"Coastal, WA ",89,0,89,0,0,No age structure taken
WDFW,2014,Redbanded Rockfish,Commercial,13,3C,,,"Coastal, WA ",200,0,200,0,200,Otolith
WDFW,2014,Redbanded Rockfish,Commercial,14,3B,,,"Coastal, WA ",213,0,213,0,0,No age structure taken
WDFW,2014,Redbanded Rockfish,Commercial,15,3B,,,"Coastal, WA ",12,0,12,0,12,Otolith
WDFW,2014,Redbanded Rockfish,Commercial,17,3A,,,"Coastal, WA ",19,0,19,0,0,No age structure taken
WDFW,2014,Redbanded Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",3,0,3,0,3,Otolith
WDFW,2014,Redbanded Rockfish,Commercial,,,,,"Coastal, WA ",16,0,16,0,0,No age structure taken
WDFW,2014,Redbanded Rockfish,Commercial,,,,,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2014,Redbanded Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",73,0,73,0,0,No age structure taken
WDFW,2014,Redbanded Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",33,0,33,0,33,Otolith
WDFW,2014,Redstripe Rockfish,Commercial,15,3B,,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2014,Redstripe Rockfish,Commercial,16,3A,,,"Coastal, WA ",43,0,43,0,0,No age structure taken
WDFW,2014,Redstripe Rockfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",2,0,2,0,2,Otolith
WDFW,2014,Rosethorn Rockfish,Commercial,13,3C,,,"Coastal, WA ",11,0,11,0,0,No age structure taken
WDFW,2014,Rosethorn Rockfish,Commercial,13,3C,,,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2014,Rosethorn Rockfish,Commercial,15,3B,,,"Coastal, WA ",6,0,6,0,0,No age structure taken
WDFW,2014,Rosethorn Rockfish,Commercial,16,3A,,,"Coastal, WA ",15,0,15,0,0,No age structure taken
WDFW,2014,Rosethorn Rockfish,Commercial,16,3A,,,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2014,Rosethorn Rockfish,Commercial,17,3A,,,"Coastal, WA ",3,0,3,0,0,No age structure taken
WDFW,2014,Rosethorn Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",28,0,28,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,12,3B,,,"Coastal, WA ",34,0,34,0,34,Otolith
WDFW,2014,Rougheye Rockfish,Commercial,13,3C,,,"Coastal, WA ",104,0,98,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,13,3C,,,"Coastal, WA ",455,0,455,0,455,Otolith
WDFW,2014,Rougheye Rockfish,Commercial,14,3B,,,"Coastal, WA ",14,0,14,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,15,3B,,,"Coastal, WA ",36,0,36,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,17,3A,,,"Coastal, WA ",25,0,25,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",18,0,18,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",16,0,16,0,16,Otolith
WDFW,2014,Rougheye Rockfish,Commercial,,,,,"Coastal, WA ",14,0,14,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,,,,,"Coastal, WA ",20,0,20,0,20,Otolith
WDFW,2014,Rougheye Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",195,0,195,0,0,No age structure taken
WDFW,2014,Rougheye Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",74,0,74,0,74,Otolith
WDFW,2014,Sablefish,Commercial,12,3B,,,"Coastal, WA ",202,0,0,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,13,3C,,,"Coastal, WA ",810,0,30,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,14,3B,,,"Coastal, WA ",175,0,0,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,15,3B,,,"Coastal, WA ",50,0,0,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,16,3A,,,"Coastal, WA ",30,0,30,0,30,Otolith
WDFW,2014,Sablefish,Commercial,17,3A,,,"Coastal, WA ",275,0,0,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,17,3A,,,"Coastal, WA ",30,0,30,0,30,Otolith
WDFW,2014,Sablefish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",30,0,30,0,30,Otolith
WDFW,2014,Sablefish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",120,0,0,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",190,70,190,0,190,Otolith
WDFW,2014,Sablefish,Commercial,,,,,"Coastal, WA ",47,0,17,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,,,,,"Coastal, WA ",686,672,686,0,701,Otolith
WDFW,2014,Sablefish,Commercial,,,,,"Coastal, WA and Non-WA",396,0,50,0,0,No age structure taken
WDFW,2014,Sablefish,Commercial,,,,,"Coastal, WA and Non-WA",1418,1302,1416,45,1423,Otolith
WDFW,2014,Sharpchin Rockfish,Commercial,13,3C,,,"Coastal, WA ",29,0,29,0,0,No age structure taken
WDFW,2014,Sharpchin Rockfish,Commercial,14,3B,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2014,Sharpchin Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",3,0,3,0,0,No age structure taken
WDFW,2014,Sharpchin Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",2,0,2,0,0,No age structure taken
WDFW,2014,Sharpchin Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,0,1,Otolith
WDFW,2014,Shortraker Rockfish,Commercial,12,3B,,,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2014,Shortraker Rockfish,Commercial,13,3C,,,"Coastal, WA ",22,0,22,0,0,No age structure taken
WDFW,2014,Shortraker Rockfish,Commercial,13,3C,,,"Coastal, WA ",17,0,17,0,17,Otolith
WDFW,2014,Shortraker Rockfish,Commercial,14,3B,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2014,Shortraker Rockfish,Commercial,15,3B,,,"Coastal, WA ",11,0,11,0,0,No age structure taken
WDFW,2014,Shortraker Rockfish,Commercial,15,3B,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2014,Shortraker Rockfish,Commercial,16,3A,,,"Coastal, WA ",13,0,13,0,13,Otolith
WDFW,2014,Shortraker Rockfish,Commercial,17,3A,,,"Coastal, WA ",3,0,3,0,0,No age structure taken
WDFW,2014,Shortraker Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",3,0,3,0,0,No age structure taken
WDFW,2014,Shortraker Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",8,0,8,0,0,No age structure taken
WDFW,2014,Shortraker Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",5,0,5,0,5,Otolith
WDFW,2014,Shortspine Thornyhead,Commercial,12,3B,,,"Coastal, WA ",169,0,0,0,0,No age structure taken
WDFW,2014,Shortspine Thornyhead,Commercial,13,3C,,,"Coastal, WA ",307,0,107,0,0,No age structure taken
WDFW,2014,Shortspine Thornyhead,Commercial,14,3B,,,"Coastal, WA ",133,0,33,0,0,No age structure taken
WDFW,2014,Shortspine Thornyhead,Commercial,17,3A,,,"Coastal, WA ",200,0,150,0,0,No age structure taken
WDFW,2014,Shortspine Thornyhead,Commercial,32,2C,,,"U.S. Coastal, Non-WA",150,0,150,0,0,No age structure taken
WDFW,2014,Shortspine Thornyhead,Commercial,,,,,"Coastal, WA and Non-WA",80,0,16,0,0,No age structure taken
WDFW,2014,Silvergrey Rockfish,Commercial,13,3C,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2014,Silvergrey Rockfish,Commercial,14,3B,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2014,Silvergrey Rockfish,Commercial,16,3A,,,"Coastal, WA ",21,0,21,0,0,No age structure taken
WDFW,2014,Silvergrey Rockfish,Commercial,16,3A,,,"Coastal, WA ",20,0,20,0,20,Otolith
WDFW,2014,Silvergrey Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,0,1,Otolith
WDFW,2014,Spiny Dogfish,Commercial,13,3C,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2014,Spiny Dogfish,Commercial,13,3C,,,"Coastal, WA ",25,0,25,22,25,Second dorsal spine
WDFW,2014,Spiny Dogfish,Commercial,15,3B,,,"Coastal, WA ",75,0,75,0,0,No age structure taken
WDFW,2014,Spiny Dogfish,Commercial,15,3B,,,"Coastal, WA ",25,0,25,0,25,Vertebra
WDFW,2014,Spiny Dogfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",25,0,25,0,25,Vertebra
WDFW,2014,Spiny Dogfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",25,0,0,0,25,Vertebra
WDFW,2014,Spiny Dogfish,Commercial,34,2B,,,"U.S. Coastal, Non-WA",75,0,75,0,0,No age structure taken
WDFW,2014,Spiny Dogfish,Commercial,34,2B,,,"U.S. Coastal, Non-WA",75,0,75,0,75,Vertebra
WDFW,2014,Splitnose Rockfish,Commercial,13,3C,,,"Coastal, WA ",248,0,248,0,0,No age structure taken
WDFW,2014,Splitnose Rockfish,Commercial,13,3C,,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2014,Splitnose Rockfish,Commercial,15,3B,,,"Coastal, WA ",17,0,17,0,17,Otolith
WDFW,2014,Splitnose Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",33,0,33,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,12,3B,,,"Coastal, WA ",100,0,0,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,12,3B,,,"Coastal, WA ",100,0,100,55,100,Otolith
WDFW,2014,Widow Rockfish,Commercial,15,3B,,,"Coastal, WA ",150,0,150,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,15,3B,,,"Coastal, WA ",150,0,150,145,150,Otolith
WDFW,2014,Widow Rockfish,Commercial,16,3A,,,"Coastal, WA ",51,0,51,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,16,3A,,,"Coastal, WA ",50,0,50,26,50,Otolith
WDFW,2014,Widow Rockfish,Commercial,17,3A,,,"Coastal, WA ",50,0,50,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,17,3A,,,"Coastal, WA ",55,0,55,29,55,Otolith
WDFW,2014,Widow Rockfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",50,0,50,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",70,0,70,30,70,Otolith
WDFW,2014,Widow Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",150,0,150,148,150,Otolith
WDFW,2014,Widow Rockfish,Commercial,34,2B,,,"U.S. Coastal, Non-WA",50,0,50,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Commercial,34,2B,,,"U.S. Coastal, Non-WA",50,0,50,31,50,Otolith
WDFW,2014,Yelloweye Rockfish,Commercial,16,3A,,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2014,Yelloweye Rockfish,Commercial,17,3A,,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2014,Yelloweye Rockfish,Commercial,29,,,,"Puget Sound, WA",3,0,3,3,3,Otolith
WDFW,2014,Yelloweye Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,1,1,Otolith
WDFW,2014,Yellowmouth Rockfish,Commercial,13,3C,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2014,Yellowmouth Rockfish,Commercial,15,3B,,,"Coastal, WA ",5,0,5,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Commercial,12,3B,,,"Coastal, WA ",100,0,0,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Commercial,12,3B,,,"Coastal, WA ",200,0,150,150,200,Otolith
WDFW,2014,Yellowtail Rockfish,Commercial,14,3B,,,"Coastal, WA ",50,0,50,50,50,Otolith
WDFW,2014,Yellowtail Rockfish,Commercial,15,3B,,,"Coastal, WA ",150,0,150,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Commercial,15,3B,,,"Coastal, WA ",150,0,150,150,151,Otolith
WDFW,2014,Yellowtail Rockfish,Commercial,16,3A,,,"Coastal, WA ",185,0,185,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Commercial,16,3A,,,"Coastal, WA ",200,0,200,200,200,Otolith
WDFW,2014,Yellowtail Rockfish,Commercial,17,3A,,,"Coastal, WA ",60,0,60,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Commercial,17,3A,,,"Coastal, WA ",113,0,113,113,113,Otolith
WDFW,2014,Yellowtail Rockfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",50,0,50,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",50,0,50,50,50,Otolith
WDFW,2014,Yellowtail Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,0,0,No age structure taken
WDFW,2015,Arrowtooth Flounder,Commercial,13,3C,,,"Coastal, WA ",300,0,300,0,0,No age structure taken
WDFW,2015,Arrowtooth Flounder,Commercial,14,3B,,,"Coastal, WA ",200,0,199,0,0,No age structure taken
WDFW,2015,Arrowtooth Flounder,Commercial,17,3A,,,"Coastal, WA ",100,0,100,0,0,No age structure taken
WDFW,2015,Aurora Rockfish,Commercial,13,3C,,,"Coastal, WA ",27,0,27,0,0,No age structure taken
WDFW,2015,Aurora Rockfish,Commercial,13,3C,,,"Coastal, WA ",62,0,62,0,62,Otolith
WDFW,2015,Aurora Rockfish,Commercial,14,3B,,,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2015,Aurora Rockfish,Commercial,17,3A,,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2015,Aurora Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",1,0,1,0,1,Otolith
WDFW,2015,Aurora Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",3,0,3,0,0,No age structure taken
WDFW,2015,Aurora Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",1,0,1,0,1,Otolith
WDFW,2015,Bank Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",2,0,2,0,0,No age structure taken
WDFW,2015,Bank Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",2,0,2,0,2,Otolith
WDFW,2015,Big Skate,Commercial,12,3B,,,"Coastal, WA ",5,0,5,0,0,No age structure taken
WDFW,2015,Big Skate,Commercial,14,3B,,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2015,Big Skate,Commercial,,,,,"Coastal, WA and Non-WA",3,0,3,0,0,No age structure taken
WDFW,2015,Blackgill Rockfish,Commercial,13,3C,,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2015,Blackgill Rockfish,Commercial,30,3A,,,"U.S. Coastal, Non-WA",1,0,1,0,0,No age structure taken
WDFW,2015,Blackgill Rockfish,Commercial,34,2B,,,"U.S. Coastal, Non-WA",2,0,2,0,0,No age structure taken
WDFW,2015,Blackspotted Rockfish,Commercial,12,3B,,,"Coastal, WA ",56,0,56,0,56,Otolith
WDFW,2015,Blackspotted Rockfish,Commercial,13,3C,,,"Coastal, WA ",17,0,17,0,0,No age structure taken
WDFW,2015,Blackspotted Rockfish,Commercial,13,3C,,,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2015,Blackspotted Rockfish,Commercial,34,2B,,,"U.S. Coastal, Non-WA",2,0,2,0,2,Otolith
WDFW,2015,Blackspotted Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",18,0,18,0,18,Otolith
WDFW,2015,Canary Rockfish,Commercial,12,3B,,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2015,Canary Rockfish,Commercial,12,3B,,,"Coastal, WA ",154,0,154,151,154,Otolith
WDFW,2015,Canary Rockfish,Commercial,15,3B,,,"Coastal, WA ",50,0,50,50,50,Otolith
WDFW,2015,Canary Rockfish,Commercial,16,3A,,,"Coastal, WA ",3,3,3,3,3,Otolith
WDFW,2015,Canary Rockfish,Commercial,17,3A,,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2015,Canary Rockfish,Commercial,17,3A,,,"Coastal, WA ",73,0,73,73,73,Otolith
WDFW,2015,Canary Rockfish,Commercial,32,2C,,,"U.S. Coastal, Non-WA",5,0,5,5,5,Otolith
WDFW,2015,Canary Rockfish,Commercial,,,,,"Coastal, WA and Non-WA",2,0,2,2,2,Otolith
WDFW,2015,Chub Mackerel,Commercial,30,3A,,,"U.S. Coastal, Non-WA",17,17,17,0,17,Otolith
WDFW,2015,Chub Mackerel,Commercial,32,2C,,,"U.S. Coastal, Non-WA",57,57,57,0,57,Otolith
