data_source_agency_code,sample_year,species_name,data_type_name,statistical_area_code,pfmc_area_code,mfbds_v_sample.punch_card_area_code,mfbds_v_fish.punch_card_area_code,stock_region,CountOffish_length,CountOffish_weight,CountOfsex_code,CountOfbest_age,CountOfage_structure_code,age_structure_name
WDFW,2019,Striped Seaperch,Sport,,,,4,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",11,0,0,0,0,
WDFW,2019,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Tiger Rockfish,Sport,,,3,3,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",29,0,0,0,0,
WDFW,2019,Tiger Rockfish,Sport,,,4,4,"Coastal, WA ",5,2,5,0,5,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",16,5,16,0,16,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",18,0,0,0,0,
WDFW,2019,Tiger Rockfish,Sport,,,,2,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,,3,"Coastal, WA ",5,1,5,0,5,Otolith
WDFW,2019,Tiger Rockfish,Sport,,,,4,"Coastal, WA ",12,7,12,0,12,Otolith
WDFW,2019,Vermilion Rockfish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",7,0,7,6,7,Otolith
WDFW,2019,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",10,0,0,0,0,
WDFW,2019,Vermilion Rockfish,Sport,,,4,4,"Coastal, WA ",28,8,28,27,28,Otolith
WDFW,2019,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",60,17,60,56,60,Otolith
WDFW,2019,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",93,0,0,0,0,
WDFW,2019,Vermilion Rockfish,Sport,,,,3,"Coastal, WA ",13,6,13,13,13,Otolith
WDFW,2019,Vermilion Rockfish,Sport,,,,4,"Coastal, WA ",52,23,52,48,52,Otolith
WDFW,2019,Whitespotted Greenling,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2019,Widow Rockfish,Sport,,,1,,"Coastal, WA ",15,0,0,0,0,
WDFW,2019,Widow Rockfish,Sport,,,2,2,"Coastal, WA ",45,0,45,0,45,Otolith
WDFW,2019,Widow Rockfish,Sport,,,2,,"Coastal, WA ",11,0,11,0,11,Otolith
WDFW,2019,Widow Rockfish,Sport,,,2,,"Coastal, WA ",8,0,0,0,0,
WDFW,2019,Widow Rockfish,Sport,,,20,,"Puget Sound, WA",1,0,0,0,0,
WDFW,2019,Widow Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Widow Rockfish,Sport,,,4,,"Coastal, WA ",6,0,0,0,0,
WDFW,2019,Widow Rockfish,Sport,,,,2,"Coastal, WA ",44,0,44,0,44,Otolith
WDFW,2019,Widow Rockfish,Sport,,,,3,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2019,Yelloweye Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2019,Yelloweye Rockfish,Sport,,,3,,"Coastal, WA ",5,0,5,5,5,Otolith
WDFW,2019,Yelloweye Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,
WDFW,2019,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",5,1,5,5,5,Otolith
WDFW,2019,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",8,0,0,0,0,
WDFW,2019,Yelloweye Rockfish,Sport,,,,3,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2019,Yelloweye Rockfish,Sport,,,,4,"Coastal, WA ",2,1,2,1,2,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",123,0,0,0,0,
WDFW,2019,Yellowtail Rockfish,Sport,,,2,2,"Coastal, WA ",60,0,60,59,60,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",242,0,242,242,242,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",123,0,0,0,0,
WDFW,2019,Yellowtail Rockfish,Sport,,,20,,"Puget Sound, WA",2,0,0,0,0,
WDFW,2019,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",46,0,46,46,46,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",126,0,0,0,0,
WDFW,2019,Yellowtail Rockfish,Sport,,,4,4,"Coastal, WA ",12,6,12,12,12,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",203,50,203,202,203,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",115,0,0,0,0,
WDFW,2019,Yellowtail Rockfish,Sport,,,,2,"Coastal, WA ",557,0,557,555,557,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,,3,"Coastal, WA ",137,6,137,136,137,Otolith
WDFW,2019,Yellowtail Rockfish,Sport,,,,4,"Coastal, WA ",54,15,54,54,54,Otolith
WDFW,2020,Arrowtooth Flounder,Sport,,,5,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Arrowtooth Flounder,Sport,,,,4,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2020,Arrowtooth Flounder,Sport,,,,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Black Rockfish,Sport,,,1,,"Coastal, WA ",75,0,0,0,0,
WDFW,2020,Black Rockfish,Sport,,,5,5,"Puget Sound, WA",5,0,5,0,5,Otolith
WDFW,2020,Black Rockfish,Sport,,,,2,"Coastal, WA ",772,0,772,0,772,Otolith
WDFW,2020,Black Rockfish,Sport,,,,3,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2020,Black Rockfish,Sport,,,,4,"Coastal, WA ",583,15,583,0,583,Otolith
WDFW,2020,Black Rockfish,Sport,,,,5,"Puget Sound, WA",11,0,11,0,11,Otolith
WDFW,2020,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2020,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,
WDFW,2020,Blue Rockfish,Sport,,,5,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Blue Rockfish,Sport,,,,3,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2020,Blue Rockfish,Sport,,,,4,"Coastal, WA ",21,3,21,0,21,Otolith
WDFW,2020,Blue Rockfish,Sport,,,,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Bocaccio,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2020,Bocaccio,Sport,,,,2,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2020,Brown Rockfish,Sport,,,,2,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2020,Cabezon,Sport,,,1,,"Coastal, WA ",9,0,0,0,0,
WDFW,2020,Cabezon,Sport,,,,2,"Coastal, WA ",60,0,60,0,60,Otolith
WDFW,2020,Cabezon,Sport,,,,4,"Coastal, WA ",120,13,120,0,120,Otolith
WDFW,2020,Canary Rockfish,Sport,,,1,,"Coastal, WA ",7,0,0,0,0,
WDFW,2020,Canary Rockfish,Sport,,,2,,"Coastal, WA ",5,0,0,0,0,
WDFW,2020,Canary Rockfish,Sport,,,,1,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2020,Canary Rockfish,Sport,,,,2,"Coastal, WA ",393,0,393,0,393,Otolith
WDFW,2020,Canary Rockfish,Sport,,,,4,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2020,Canary Rockfish,Sport,,,,4,"Coastal, WA ",49,2,49,0,49,Otolith
WDFW,2020,China Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2020,China Rockfish,Sport,,,,2,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2020,China Rockfish,Sport,,,,4,"Coastal, WA ",83,5,83,0,83,Otolith
WDFW,2020,Copper Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2020,Copper Rockfish,Sport,,,,2,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2020,Copper Rockfish,Sport,,,,3,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2020,Copper Rockfish,Sport,,,,4,"Coastal, WA ",67,7,67,0,67,Otolith
WDFW,2020,Deacon Rockfish,Sport,,,,2,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2020,Deacon Rockfish,Sport,,,,3,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2020,Deacon Rockfish,Sport,,,,4,"Coastal, WA ",168,4,168,0,168,Otolith
WDFW,2020,Greenstriped Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2020,Kelp Greenling,Sport,,,1,,"Coastal, WA ",8,0,0,0,0,
WDFW,2020,Kelp Greenling,Sport,,,,2,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2020,Kelp Greenling,Sport,,,,4,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2020,Kelp Greenling,Sport,,,,4,"Coastal, WA ",106,10,106,0,106,Otolith
WDFW,2020,Kelp Greenling,Sport,,,,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Lingcod,Sport,,,1,,"Coastal, WA ",52,0,0,0,0,
WDFW,2020,Lingcod,Sport,,,5,5,"Puget Sound, WA",1,0,1,0,1,Fin
WDFW,2020,Lingcod,Sport,,,,1,"Coastal, WA ",54,0,54,54,54,Fin
WDFW,2020,Lingcod,Sport,,,,2,"Coastal, WA ",793,0,793,779,793,Fin
WDFW,2020,Lingcod,Sport,,,,2,"Coastal, WA ",64,0,64,0,0,No age structure taken
WDFW,2020,Lingcod,Sport,,,,3,"Coastal, WA ",6,0,6,6,6,Fin
WDFW,2020,Lingcod,Sport,,,,4,"Coastal, WA ",421,22,421,421,421,Fin
WDFW,2020,Lingcod,Sport,,,,5,"Puget Sound, WA",1,0,1,1,1,Fin
WDFW,2020,Lingcod,Sport,,,,,No Area Data,198,0,0,0,199,Fin
WDFW,2020,Lingcod,Sport,,,,,No Area Data,7,0,0,0,0,No age structure taken
WDFW,2020,Pacific Cod,Sport,,,,4,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2020,Pacific Ocean Perch,Sport,,,,4,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2020,Petrale Sole,Sport,,,,4,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2020,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2020,Quillback Rockfish,Sport,,,5,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Quillback Rockfish,Sport,,,,1,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2020,Quillback Rockfish,Sport,,,,2,"Coastal, WA ",122,0,122,0,122,Otolith
WDFW,2020,Quillback Rockfish,Sport,,,,4,"Coastal, WA ",36,0,36,0,36,Otolith
WDFW,2020,Quillback Rockfish,Sport,,,,5,"Puget Sound, WA",1,0,1,0,1,Otolith
WDFW,2020,Red Irish Lord,Sport,,,,4,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2020,Rock Sole,Sport,,,,4,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2020,Sablefish,Sport,,,1,,"Coastal, WA ",23,0,0,0,0,
WDFW,2020,Sablefish,Sport,,,,4,"Coastal, WA ",20,0,20,0,20,Otolith
WDFW,2020,Silvergrey Rockfish,Sport,,,,2,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2020,Tiger Rockfish,Sport,,,,2,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2020,Tiger Rockfish,Sport,,,,4,"Coastal, WA ",8,2,8,0,8,Otolith
WDFW,2020,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,
WDFW,2020,Vermilion Rockfish,Sport,,,,4,"Coastal, WA ",18,1,18,0,18,Otolith
WDFW,2020,Widow Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2020,Widow Rockfish,Sport,,,,1,"Coastal, WA ",123,0,123,0,123,Otolith
WDFW,2020,Widow Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2020,Widow Rockfish,Sport,,,,2,"Coastal, WA ",328,0,328,0,328,Otolith
WDFW,2020,Widow Rockfish,Sport,,,,4,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2020,Yelloweye Rockfish,Sport,,,,4,"Coastal, WA ",7,2,7,0,7,Otolith
WDFW,2020,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",8,0,0,0,0,
WDFW,2020,Yellowtail Rockfish,Sport,,,,1,"Coastal, WA ",35,0,35,0,35,Otolith
WDFW,2020,Yellowtail Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2020,Yellowtail Rockfish,Sport,,,,2,"Coastal, WA ",704,0,704,570,704,Otolith
WDFW,2020,Yellowtail Rockfish,Sport,,,,4,"Coastal, WA ",143,1,143,59,143,Otolith
WDFW,2021,Arrowtooth Flounder,Sport,,,,4,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2021,Black Rockfish,Sport,,,1,,"Coastal, WA ",55,0,0,0,0,
WDFW,2021,Black Rockfish,Sport,,,2,,"Coastal, WA ",75,0,0,0,0,
WDFW,2021,Black Rockfish,Sport,,,3,,"Coastal, WA ",46,0,0,0,0,
WDFW,2021,Black Rockfish,Sport,,,4,,"Coastal, WA ",69,0,0,0,0,
WDFW,2021,Black Rockfish,Sport,,,,2,"Coastal, WA ",58,0,58,0,0,No age structure taken
WDFW,2021,Black Rockfish,Sport,,,,2,"Coastal, WA ",1165,0,1165,0,1165,Otolith
WDFW,2021,Black Rockfish,Sport,,,,3,"Coastal, WA ",214,0,214,0,214,Otolith
WDFW,2021,Black Rockfish,Sport,,,,4,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2021,Black Rockfish,Sport,,,,4,"Coastal, WA ",525,5,525,0,525,Otolith
WDFW,2021,Black Rockfish,Sport,,,,5,"Puget Sound, WA",8,0,8,0,0,No age structure taken
WDFW,2021,Black Rockfish,Sport,,,,5,"Puget Sound, WA",18,0,18,0,18,Otolith
WDFW,2021,Black Rockfish,Sport,,,,,No Area Data,2,0,2,0,2,Otolith
WDFW,2021,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",6,0,0,0,0,
WDFW,2021,Blue Rockfish,Sport,,,,3,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Blue Rockfish,Sport,,,,4,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2021,Bocaccio,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,
WDFW,2021,Bocaccio,Sport,,,,2,"Coastal, WA ",58,0,58,0,58,Otolith
WDFW,2021,Bocaccio,Sport,,,,4,"Coastal, WA ",28,0,28,0,28,Otolith
WDFW,2021,Brown Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2021,Brown Rockfish,Sport,,,,2,"Coastal, WA ",9,0,9,0,9,Otolith
WDFW,2021,Cabezon,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Cabezon,Sport,,,2,,"Coastal, WA ",5,0,0,0,0,
WDFW,2021,Cabezon,Sport,,,3,,"Coastal, WA ",4,0,0,0,0,
WDFW,2021,Cabezon,Sport,,,4,,"Coastal, WA ",11,0,0,0,0,
WDFW,2021,Cabezon,Sport,,,,2,"Coastal, WA ",99,0,99,0,99,Otolith
WDFW,2021,Cabezon,Sport,,,,3,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2021,Cabezon,Sport,,,,3,"Coastal, WA ",11,0,11,0,11,Otolith
WDFW,2021,Cabezon,Sport,,,,4,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2021,Cabezon,Sport,,,,4,"Coastal, WA ",114,1,114,0,114,Otolith
WDFW,2021,Cabezon,Sport,,,,5,"Puget Sound, WA",2,0,2,0,2,Otolith
WDFW,2021,Canary Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,
WDFW,2021,Canary Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2021,Canary Rockfish,Sport,,,4,,"Coastal, WA ",23,0,0,0,0,
WDFW,2021,Canary Rockfish,Sport,,,,1,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2021,Canary Rockfish,Sport,,,,2,"Coastal, WA ",830,0,830,0,830,Otolith
WDFW,2021,Canary Rockfish,Sport,,,,3,"Coastal, WA ",36,0,36,0,36,Otolith
WDFW,2021,Canary Rockfish,Sport,,,,4,"Coastal, WA ",7,0,7,0,0,No age structure taken
WDFW,2021,Canary Rockfish,Sport,,,,4,"Coastal, WA ",187,5,187,0,187,Otolith
WDFW,2021,China Rockfish,Sport,,,4,,"Coastal, WA ",11,0,0,0,0,
WDFW,2021,China Rockfish,Sport,,,,2,"Coastal, WA ",26,0,26,0,26,Otolith
WDFW,2021,China Rockfish,Sport,,,,3,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2021,China Rockfish,Sport,,,,4,"Coastal, WA ",93,0,93,0,93,Otolith
WDFW,2021,China Rockfish,Sport,,,,5,"Puget Sound, WA",2,0,2,0,2,Otolith
WDFW,2021,Copper Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Copper Rockfish,Sport,,,3,,"Coastal, WA ",3,0,0,0,0,
WDFW,2021,Copper Rockfish,Sport,,,4,,"Coastal, WA ",29,0,0,0,0,
WDFW,2021,Copper Rockfish,Sport,,,,2,"Coastal, WA ",27,0,27,0,27,Otolith
WDFW,2021,Copper Rockfish,Sport,,,,3,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2021,Copper Rockfish,Sport,,,,4,"Coastal, WA ",152,3,152,0,152,Otolith
WDFW,2021,Deacon Rockfish,Sport,,,,2,"Coastal, WA ",9,0,9,0,9,Otolith
WDFW,2021,Deacon Rockfish,Sport,,,,3,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2021,Deacon Rockfish,Sport,,,,4,"Coastal, WA ",139,2,139,0,139,Otolith
WDFW,2021,Deacon Rockfish,Sport,,,,5,"Puget Sound, WA",3,0,3,0,3,Otolith
WDFW,2021,Grass Rockfish,Sport,,,,2,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2021,Great Sculpin,Sport,,,,4,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Greenstriped Rockfish,Sport,,,,2,"Coastal, WA ",9,0,9,0,9,Otolith
WDFW,2021,Kelp Greenling,Sport,,,1,,"Coastal, WA ",8,0,0,0,0,
WDFW,2021,Kelp Greenling,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,
WDFW,2021,Kelp Greenling,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,
WDFW,2021,Kelp Greenling,Sport,,,4,,"Coastal, WA ",13,0,0,0,0,
WDFW,2021,Kelp Greenling,Sport,,,,2,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2021,Kelp Greenling,Sport,,,,3,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Kelp Greenling,Sport,,,,4,"Coastal, WA ",70,2,70,0,70,Otolith
WDFW,2021,Kelp Greenling,Sport,,,,5,"Puget Sound, WA",49,0,49,0,49,Otolith
WDFW,2021,Lingcod,Sport,,,1,,"Coastal, WA ",10,0,0,0,0,
WDFW,2021,Lingcod,Sport,,,2,,"Coastal, WA ",53,0,0,0,0,
WDFW,2021,Lingcod,Sport,,,3,,"Coastal, WA ",32,0,0,0,0,
WDFW,2021,Lingcod,Sport,,,4,,"Coastal, WA ",44,0,0,0,0,
WDFW,2021,Lingcod,Sport,,,,1,"Coastal, WA ",1,0,1,0,1,Fin
WDFW,2021,Lingcod,Sport,,,,2,"Coastal, WA ",730,0,730,0,730,Fin
WDFW,2021,Lingcod,Sport,,,,2,"Coastal, WA ",46,0,46,0,0,No age structure taken
WDFW,2021,Lingcod,Sport,,,,3,"Coastal, WA ",92,0,92,0,92,Fin
WDFW,2021,Lingcod,Sport,,,,4,"Coastal, WA ",437,0,437,0,437,Fin
WDFW,2021,Lingcod,Sport,,,,5,"Puget Sound, WA",13,0,13,0,13,Fin
WDFW,2021,Lingcod,Sport,,,,,No Area Data,339,0,3,0,340,Fin
WDFW,2021,Lingcod,Sport,,,,,No Area Data,1,0,0,0,0,No age structure taken
WDFW,2021,Lingcod,Sport,,,,,No Area Data,1,0,0,0,0,
WDFW,2021,Pacific Cod,Sport,,,,4,"Coastal, WA ",31,0,31,0,31,Otolith
WDFW,2021,Pacific Cod,Sport,,,,5,"Puget Sound, WA",3,0,3,0,3,Otolith
WDFW,2021,Pacific Ocean Perch,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Pacific Ocean Perch,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,
WDFW,2021,Pacific Sanddab,Sport,,,2,,"Coastal, WA ",6,0,0,0,0,
WDFW,2021,Pacific Tomcod,Sport,,,,4,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2021,Petrale Sole,Sport,,,,4,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2021,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",5,0,0,0,0,
WDFW,2021,Quillback Rockfish,Sport,,,,1,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Quillback Rockfish,Sport,,,,2,"Coastal, WA ",65,0,65,0,65,Otolith
WDFW,2021,Quillback Rockfish,Sport,,,,3,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2021,Quillback Rockfish,Sport,,,,4,"Coastal, WA ",45,4,45,0,45,Otolith
WDFW,2021,Redbanded Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Redbanded Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2021,Redbanded Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Redbanded Rockfish,Sport,,,,4,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2021,Red Irish Lord,Sport,,,,4,"Coastal, WA ",3,0,3,0,3,Otolith
WDFW,2021,Rock Greenling,Sport,,,,4,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Rock Sole,Sport,,,,5,"Puget Sound, WA",3,0,3,0,3,Otolith
WDFW,2021,Rosethorn Rockfish,Sport,,,,2,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Sablefish,Sport,,,,3,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2021,Sablefish,Sport,,,,4,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2021,Silvergrey Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Silvergrey Rockfish,Sport,,,,2,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2021,Silvergrey Rockfish,Sport,,,,4,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2021,Striped Seaperch,Sport,,,,4,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,
WDFW,2021,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,
WDFW,2021,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",3,0,0,0,0,
WDFW,2021,Tiger Rockfish,Sport,,,,2,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2021,Tiger Rockfish,Sport,,,,3,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2021,Tiger Rockfish,Sport,,,,4,"Coastal, WA ",18,1,18,0,18,Otolith
WDFW,2021,Vermilion Rockfish,Sport,,,1,,"Coastal, WA ",4,0,0,0,0,
WDFW,2021,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,
WDFW,2021,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",4,0,0,0,0,
WDFW,2021,Vermilion Rockfish,Sport,,,,4,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2021,Vermilion Rockfish,Sport,,,,4,"Coastal, WA ",77,5,77,0,77,Otolith
WDFW,2021,Vermilion Rockfish,Sport,,,,5,"Puget Sound, WA",3,0,3,0,3,Otolith
WDFW,2021,Widow Rockfish,Sport,,,,1,"Coastal, WA ",21,0,21,0,21,Otolith
WDFW,2021,Widow Rockfish,Sport,,,,2,"Coastal, WA ",89,0,89,0,89,Otolith
WDFW,2021,Yelloweye Rockfish,Sport,,,,1,"Coastal, WA ",6,6,6,0,6,Otolith
WDFW,2021,Yelloweye Rockfish,Sport,,,,2,"Coastal, WA ",42,42,42,0,42,Otolith
WDFW,2021,Yelloweye Rockfish,Sport,,,,3,"Coastal, WA ",17,17,17,0,17,Otolith
WDFW,2021,Yelloweye Rockfish,Sport,,,,4,"Coastal, WA ",37,33,37,0,37,Otolith
WDFW,2021,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,
WDFW,2021,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,
WDFW,2021,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",6,0,0,0,0,
WDFW,2021,Yellowtail Rockfish,Sport,,,,1,"Coastal, WA ",119,0,119,0,119,Otolith
WDFW,2021,Yellowtail Rockfish,Sport,,,,2,"Coastal, WA ",528,0,528,0,528,Otolith
WDFW,2021,Yellowtail Rockfish,Sport,,,,3,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2021,Yellowtail Rockfish,Sport,,,,4,"Coastal, WA ",75,1,76,0,76,Otolith
WDFW,2021,Yellowtail Rockfish,Sport,,,,5,"Puget Sound, WA",5,0,5,0,5,Otolith
WDFW,2021,Yellowtail Rockfish,Sport,,,,,No Area Data,3,0,3,0,3,Otolith
